storeName,address,province,city,longitude,latitude,外国餐厅,中餐厅,茶艺馆,甜品店,娱乐场所,咖啡厅,冷饮店,快餐厅,住宅区,楼宇,商场,培训机构,学校
绿源天地广场店,"上海市杨浦区世界路131号、758号101室局部",上海市,上海市,121.52591134,31.32182341,7,88,1,0,0,2,0,28,56,1,2,21,2
广州东圃天银店,"中山大道中路437号东圃天银商贸大厦自编101号",广东省,广州市,113.40483981,23.12176616,21,260,5,3,7,8,17,101,43,47,6,62,1
大连安盛店,"大连经济技术开发区金马路189号安盛购物中心内",辽宁省,大连市,121.77912516,39.0493732699999,42,245,7,9,11,11,15,206,16,7,14,73,6
舟山凯虹广场店,"浙江省舟山市普陀区兴普大道288号",浙江省,舟山市,122.31847458,29.96612557,7,87,2,1,4,7,10,26,13,4,3,5,0
西安中贸广场店,"西安市碑林区长安北路118号中贸广场一层",陕西省,西安市,108.946437,34.243135,21,321,9,5,10,17,25,119,62,22,7,40,2
宜宾叙府商城店,"四川省宜宾市翠屏区鲁家园14号",四川省,宜宾市,104.620982104461,28.7662416717606,14,184,15,3,0,7,22,83,61,12,4,47,3
济南海尔绿城咖啡店,"济南市历下区龙鼎大道与老石沟路路口东北角海尔绿城中央广场5号楼二层2001、2002单元",山东省,济南市,117.12117653,36.6437601399999,3,15,0,1,0,1,2,2,3,4,2,10,0
天津金元宝滨海中心店,"天津泰达开发区黄海路19号金元宝滨海国际购物中心一层",天津市,天津市,117.687483429908,39.0327319268437,10,83,6,2,10,5,3,26,25,11,2,7,0
荆州安良百货店,"湖北省荆州市沙市区北京中路189号",湖北省,荆州市,112.256015539169,30.3069154453436,19,252,3,3,2,5,26,101,33,7,11,56,0
马鞍山八佰伴店,"安徽省马鞍山市花山区大华马鞍山国际广场2-1号",安徽省,马鞍山市,118.508695059999,31.68326031,21,134,4,3,0,11,14,81,6,6,12,21,0
南昌红谷滩万达店,"南昌市红谷滩区会展路999号",江西省,南昌市,115.85027889,28.6939096599999,32,207,4,13,8,13,36,111,7,23,5,29,1
重庆新光天地B1F店,"重庆市渝北区龙溪街道新牌坊加州路99号重庆新光天地B1F",重庆市,重庆市,106.521382927894,29.5940254369817,10,109,12,5,3,10,8,47,13,3,4,29,1
8号桥一期8号楼店,"上海市建国中路8-10号",上海市,上海市,121.467564,31.215081,24,58,5,1,13,28,3,9,223,15,0,16,3
武汉光谷德国风情街店,"湖北省武汉市武昌区东湖新技术开发区珞瑜路光谷世界城广场四期德国风情街1F",湖北省,武汉市,114.40879276,30.50175007,17,206,2,4,8,8,12,45,45,1,1,28,1
北京房山悦盛路店,"北京市房山区悦盛路6号院奥特莱斯F1-B06",北京市,北京市,116.18626781,39.7645050799999,5,47,0,2,1,3,10,26,4,0,1,1,0
临沂万达广场店,"临沂市孝河路80号万达广场1055号铺",山东省,临沂市,118.355112075805,35.1059189838575,6,23,0,6,1,2,5,15,1,8,1,11,1
苏州永旺园区店,"江苏省苏州市工业园区钟南街238号",江苏省,苏州市,120.757636428043,31.3231981810776,16,46,0,4,0,3,10,47,1,0,5,10,0
杭州滨江卓信大厦店,"浙江省杭州市滨江区南环路3820号",浙江省,杭州市,120.155013,30.179162,4,49,1,1,0,1,3,34,9,14,0,13,1
品尊国际广场店,"上海市普陀区铜川路58弄21-22号",上海市,上海市,121.41995,31.25609,7,30,0,0,3,6,1,21,70,10,1,8,0
哈尔滨埃德蒙顿凯德店,"哈尔滨市道里区埃德蒙顿路38号凯德广场埃德蒙顿地上一层01-05号",黑龙江省,哈尔滨市,126.59362098,45.7347999899999,10,195,0,5,0,2,3,65,20,0,3,37,0
桂林路店,"上海市徐汇区桂林路402号76幢1F 103室",上海市,上海市,121.4158359,31.17216391,12,125,3,0,1,17,5,58,49,13,1,29,0
惠州天虹店,"惠州麦地路天虹商场一层1019",广东省,惠州市,114.413254589999,23.07434937,22,314,7,1,12,8,18,110,70,54,9,59,1
丽江5596,"云南省丽江市古城区祥和街278号",云南省,丽江市,100.23585752,26.86528568,4,286,1,0,4,6,9,47,7,1,1,5,1
龙盛广场店,"闵行区都市路3759号126室",上海市,上海市,121.3987567,31.0854754,12,43,1,0,2,4,1,17,8,2,0,4,0
扬州凯德广场店,"江苏省扬州市扬子江北路101号",江苏省,扬州市,119.41603816,32.39761009,8,177,5,3,1,2,4,73,22,9,1,33,1
上海浦东机场S1国际店,"上海浦东机场S1国际出发层7标段",上海市,上海市,121.808222,31.131814,0,0,0,0,0,1,0,0,0,0,0,0,0
宁波和丰创意广场店,"浙江省宁波市江东区江东北路街425号004幢1-1单元",浙江省,宁波市,121.57029296,29.88322652,11,68,10,1,6,9,2,18,10,6,1,13,0
北京五圈路咖啡店,"北京市丰台区汽车博物馆西路3号楼1层111-A",北京市,北京市,116.30167994,39.82488877,12,122,4,4,1,10,19,58,4,15,5,17,0
杭州嘉悦广场店,"浙江省杭州市滨江区东冠路611号一层103单元",浙江省,杭州市,120.15620788,30.16154617,5,36,0,1,0,2,1,32,5,1,2,13,2
汕头星湖城分店,"广东省汕头市龙湖区金砂路179号合信星湖城14、18幢合信星湖城第一层101号房内的1-10单元",广东省,汕头市,116.749206509999,23.3667978199999,9,42,3,3,0,4,10,12,25,6,3,16,0
青岛市城阳万象汇店,"山东省青岛市城阳区正阳路157号万象汇",山东省,青岛市,120.414791,36.306339,22,170,1,6,1,4,14,59,13,6,6,33,0
嘉兴平湖吾悦广场店,"浙江省嘉兴市平湖南市路811号一层1031单元",浙江省,嘉兴市,121.02586062,30.67944222,5,39,0,1,0,4,6,6,2,4,1,11,0
南桥新都汇店,"上海市奉贤区环城东路681-707(单号)C-1-11",上海市,上海市,121.462897,30.933873,6,57,1,2,0,7,8,34,12,1,2,8,0
上海曹路荣欣广场店,"上海市浦东新区金钻路828弄4号106-109室",上海市,上海市,121.676523685455,31.2803297124978,2,37,1,0,0,2,3,14,31,0,0,8,0
广州中海璟晖店,"广东省广州市天河区珠江新城猎德大道31号中海璟晖华庭二期商铺首层101铺",广东省,广州市,113.3330502,23.12083384,43,91,2,3,18,15,7,18,23,11,7,32,1
成都金牛万达店,"人民北路与一环路交汇处金牛万达广场1楼",四川省,成都市,104.07365339,30.68712146,12,150,8,5,1,10,18,39,49,15,9,30,0
北京中关村智诚科创园店,"北京海淀区宝盛北里西区28号楼一层109",北京市,北京市,116.370658278465,40.037238147077,1,38,2,1,0,3,0,20,13,5,1,18,0
广州花城湾店,"广东省广州市天河区花城大道86号1层107A单元和107A-1单元",广东省,广州市,113.33152770996,23.1181880744736,63,155,2,7,20,21,13,33,32,22,10,30,1
广州番禺荔园新天地分店,"广州市番禺区沙湾镇西环路1502号番禺荔园新天地一层A29商铺",广东省,广州市,113.346316,22.919871,2,56,1,0,0,6,4,13,6,2,1,21,0
汕头澄海猛狮国际广场店,"广东省汕头市澄海区广益路北侧猛狮国际广场第一层L1、L2单元",广东省,汕头市,116.76480608,23.47446572,15,104,1,0,0,5,10,21,11,12,1,29,0
大连华南亿合城店,"大连市甘井子区山东路235号华南亿合城一层Y10009单元",辽宁省,大连市,121.587323,38.990922,29,219,3,5,7,11,20,170,23,5,4,84,0
苏州中润店,"江苏省吴中区宝带东路399号丽丰广场1F",江苏省,苏州市,120.632054,31.266246,8,51,0,2,0,3,3,30,12,15,3,27,1
佛山大良新世界酒店分店,"广东省佛山市顺德区大良街清晖路150号顺德新世界酒店第一层101单元",广东省,佛山市,113.25519393,22.8371380799999,29,130,1,12,5,9,49,53,37,39,5,35,5
福州三坊七巷店,"福州市鼓楼区南后街101号",福建省,福州市,119.29656131,26.08445641,32,305,17,10,9,23,38,98,36,39,12,107,0
成都珠江国际店,"成都市温江区光华大道三段 1588号珠江国际购物中心一层L144-B号",四川省,成都市,103.863102909999,30.68441851,18,50,4,5,3,4,28,30,8,5,3,26,0
福州中防万宝城分店,"福州市台江区工业路199号中防万宝城第L2层的MPL2-326单元",福建省,福州市,119.289837109999,26.0624914399999,36,264,2,12,6,19,35,152,28,10,9,21,1
成都天府金融大厦店,"高新区天府二街99号",四川省,成都市,104.066512584686,30.5512297272224,10,92,11,1,5,27,10,61,5,39,2,11,0
泉州东海泰禾广场店,"福建省泉州市丰泽区经三路以东，泉秀东街以南，沿海大通道以北，晋江道桥连接线以西，东海泰禾广场，地上第",福建省,泉州市,118.639963,24.872923,4,22,1,0,2,4,4,8,2,6,1,7,0
深圳北站2店,"深圳市龙华新区民治街道深圳北站深1F13",广东省,深圳市,114.029649,22.610374,1,20,1,0,0,8,4,17,0,4,2,0,0
奉贤南桥百联店,"上海市奉贤区南桥镇百齐路588号百联南桥购物中心一楼",上海市,上海市,121.484919547838,30.9147382838596,13,72,2,2,4,5,9,36,5,10,7,33,0
温州龙湾机场T2出发店,"浙江省温州市龙湾区机场大道1号温州龙湾机场T2航站楼HJ-M05号商铺",浙江省,温州市,120.847869,27.905048,0,0,0,0,0,1,0,0,1,0,0,0,0
成都鹏瑞利医疗中心店,"成都市成华区锦绣大道5500号A1栋1F局部",四川省,成都市,104.1387908,30.63144814,0,16,1,0,0,2,0,13,3,1,2,0,0
武汉群光二店,"武汉市洪山区珞喻路10号",湖北省,武汉市,114.357086420059,30.525309735615,38,181,4,14,12,16,24,91,66,15,9,73,7
苏州昆山南站店,"江苏省昆山市昆山南站KSN1-8室",江苏省,苏州市,120.951406717103,31.3532695394429,1,17,0,0,0,2,1,12,2,1,0,0,0
南通通州文峰大世界店,"江苏省南通市通州区建设路76号",江苏省,南通市,121.07477643,32.08649768,0,92,1,3,1,1,13,36,10,10,6,44,0
星游城店,"上海市徐汇区天钥桥路580号星游城1F-13单元+2F-13单元",上海市,上海市,121.442497,31.185272,20,90,3,3,4,21,11,33,53,30,2,50,1
重庆万州万达广场店,"重庆市万州区北滨大道二段998号5幢万达广场一楼2号门",重庆市,重庆市,108.384824,30.810148,17,169,14,5,8,12,24,39,13,9,1,20,0
广州滨江壹号店,"广州市海珠区滨江东路31、39号滨江壹号商场首层07、10号商铺",广东省,广州市,113.293702659999,23.10351474,4,40,4,2,1,3,12,20,43,9,2,62,0
深圳国家工程实验室店,"广东省深圳市南山区粤海街道高新区社区高新南七道20号深圳国家工程实验室大楼B106-107",广东省,深圳市,113.948618173599,22.5346077303073,5,35,0,0,0,10,2,18,4,34,0,9,0
中环百联3F店,"上海市普陀区真光路1288号3楼A3F015室",上海市,上海市,121.383983731466,31.2455424566835,18,97,2,5,1,9,10,22,89,9,4,37,1
南通如东文峰大世界店,"江苏省南通市如东县青园北路19号一层",江苏省,南通市,121.18473662,32.31191668,14,108,3,2,1,7,13,73,12,6,3,36,0
广州曜一城店,"广东省广州市 天河区天河北路711、721号一层C5、C6号铺位",广东省,广州市,113.343266,23.141745,18,193,5,1,1,12,11,64,82,34,3,114,4
杭州萧山市心桥新华书店,"浙江省杭州市萧山区城厢街道市心南路88号",浙江省,杭州市,120.26725,30.162733,8,73,2,2,5,4,12,35,16,20,8,69,3
成都铁建广场店,"成都市成华区东华一路47号一层",四川省,成都市,104.143126,30.679845,7,78,6,1,0,3,7,36,18,1,2,12,0
武汉保利时代,"湖北省武汉市东湖新技术开发区关山大道332号保利时代广场C栋商业裙楼地上一层101及102单元",湖北省,武汉市,114.41054,30.491342,13,80,9,2,2,7,4,40,111,4,4,58,0
静安紫苑店,"上海市静安区江宁路388号1-2层",上海市,上海市,121.453108549249,31.2339585336461,33,105,1,2,20,25,8,22,218,45,1,21,5
江门奥园广场分店,"蓬江区丰乐路140、142、146号一层自编L1-34号铺",广东省,江门市,113.092025629999,22.61589283,3,20,1,0,6,3,2,9,7,5,1,16,0
北京高和蓝峰大厦咖啡店,"北京市朝阳区东三环南路98号1幢1层105号",北京市,北京市,116.461654901504,39.8655001011181,5,106,3,1,0,6,3,55,18,19,0,11,0
重庆国泰广场店,"重庆市渝中区邹容路108号国泰广场一层L1 -1单元",重庆市,重庆市,106.575784,29.558303,50,652,25,25,14,49,50,292,38,87,32,71,2
天津富力津门湖店,"天津西青区津门湖江湾广场13-17号",天津市,天津市,117.20657117,39.06280214,1,8,1,0,0,2,0,2,5,1,0,5,0
上海交通大学店,"上海市徐汇区华山路1954号包兆龙图书馆一层",上海市,上海市,121.43256781,31.19987581,11,68,1,0,11,25,4,19,68,17,1,55,13
成都中铁艺术城门店,"成都市金牛区一环路北一段153号",四川省,成都市,104.053053259849,30.6841951364298,2,96,13,1,0,6,8,38,31,8,3,20,2
苏州中心1F店,"江苏省苏州市工业园区星港街西苏州中心广场3幢一层B-#01-32单元和二层B-#02-30单元",江苏省,苏州市,120.677204489838,31.3158319091759,41,72,1,13,5,22,28,25,4,22,6,26,0
成都世纪城新会展店,"四川省成都市高新区天府大道中段1号",四川省,成都市,104.074956178665,30.559129097486,3,27,5,1,5,5,0,3,5,3,0,3,0
江镇新都汇店,"上海市浦东新区祝桥镇江晖路409弄51号一层5室",上海市,上海市,121.739416122436,31.1728910668431,3,29,1,1,0,1,1,14,7,0,2,4,0
常州嘉宏广场,"常州市天宁区吊桥路25号嘉宏广场1楼",江苏省,常州市,119.95620258,31.77016624,7,55,7,1,1,2,1,33,28,11,2,35,1
广州番禺雅居乐店,"番禺区南村镇兴南大道观景路190号101号铺位",广东省,广州市,113.361205,23.011172,4,17,1,0,0,3,0,16,9,2,1,18,0
镇江商业城店,"江苏省镇江市京口区中山东路254号",江苏省,镇江市,119.45108145,32.20556548,27,261,9,3,4,23,16,144,23,28,13,73,3
莆田正荣财富中心店,"福建省莆田市荔城区荔园路与天妃路交叉路口西南侧正荣·金融财富中心A-1座地上一层1018单元",福建省,莆田市,119.029213,25.417597,16,34,1,1,0,1,4,19,4,2,2,4,0
长春迅驰广场店,"长春市净月开发区博学路1555号2#购物广场一层B-1单元及二层B-2 单元",吉林省,长春市,125.41821,43.820705,26,198,3,9,5,9,17,118,17,0,5,31,0
北京世贸天阶店,"北京市朝阳区东大桥东侧路光华路9号世贸天阶中心A座一层L123号",北京市,北京市,116.45122476,39.91627939,60,180,6,11,10,44,17,112,62,32,7,71,0
苏州相城天虹店,"江苏省苏州市相城区相城大道1168号一楼F130单元",江苏省,苏州市,120.637984156674,31.3690362992977,6,33,1,1,0,3,3,6,3,4,4,4,0
济南美莲广场店,"济南市高新区新泺大街1166号齐鲁外包城奥盛大厦零售商区第二层140.141单元",山东省,济南市,117.136834,36.675993,7,56,0,2,0,6,2,46,6,17,1,9,0
颛桥万达店,"上海市闵行区都市路2700号1001A",上海市,上海市,121.40548999,31.0710896,5,41,3,1,0,4,14,6,9,3,2,33,0
长沙步步高梅溪新天地店,"湖南省长沙市岳麓区枫林三路1099号步步高梅溪新天地广场1F",湖南省,长沙市,112.86242344,28.2001066599999,7,64,2,1,1,5,9,34,8,4,4,13,0
开封新街口万博店,"河南省开封市西门大街与中山路交叉口",河南省,开封市,114.35099206,34.79919331,10,170,6,3,3,6,24,97,28,3,6,132,0
襄阳航空路民发广场店,"襄阳市襄州区航空路47号民发广场101单元",湖北省,襄阳市,112.17952429,32.0744849399999,2,41,0,1,1,2,2,10,7,4,1,31,0
协信星光广场南区店,"上海市静安区寿阳路99弄24号S101A单元",上海市,上海市,121.458422541618,31.296035349722,4,39,0,2,0,6,10,21,9,13,1,18,0
济南燕山银座咖啡店,"济南市历下区窑头路8号",山东省,济南市,117.076097,36.654468,5,52,1,1,0,1,7,33,25,7,3,21,0
济南高新万达广场店,"济南市高新区工业南路57号万达广场一楼",山东省,济南市,117.1281831,36.68493252,27,188,7,6,2,5,21,64,11,6,2,25,1
成山路家乐福店,"上海市浦东新区成山路1109、1111、1133号",上海市,上海市,121.520563960075,31.1751152797279,1,25,1,1,1,6,1,4,32,3,0,15,1
中山公园店,"上海市长宁区长宁路999号1F",上海市,上海市,121.417769909167,31.2179287679334,63,204,3,14,8,38,25,85,70,26,12,65,2
文通大厦店,"上海市杨浦区昆明路739号一楼101单元",上海市,上海市,121.515675902301,31.2634182441754,10,54,3,2,2,7,5,23,86,37,2,10,5
虹桥南丰城北楼B1店,"上海市长宁区遵义路122弄6号2-B101单元",上海市,上海市,121.40259809,31.2089195,110,189,6,22,19,35,28,53,110,28,8,48,3
绍兴嵊州吾悦广场店,"浙江省绍兴市嵊州市兴盛街666号一层1029单元",浙江省,绍兴市,120.81906846,29.57170482,7,69,0,1,2,3,5,15,8,2,0,5,0
定西路店,"上海市长宁区定西路1328号巴黎春天百货1F",上海市,上海市,121.42247,31.21677,25,108,4,4,12,30,11,49,150,28,7,48,6
嘉兴桐乡东兴生活广场店,"浙江省嘉兴桐乡市庆丰北路900号一层001单元",浙江省,嘉兴市,120.54752298,30.65346716,1,18,0,1,0,1,0,6,7,0,2,7,0
西安高新光华路店,"陕西省西安市高新区高新二路九号",陕西省,西安市,108.9022574,34.23655337,20,160,5,3,14,26,6,137,10,63,6,63,1
G25桐庐服务南区店,"浙江省杭州市桐庐县江南镇小潘村（桐庐服务区南区N02商铺）",浙江省,杭州市,119.805393,29.841133,0,1,0,0,0,3,2,2,0,0,0,0,0
西安迈科中心店,"西安市高新区锦业路12号迈科中心一层",陕西省,西安市,108.88093313,34.1928795299999,39,118,7,4,7,10,4,38,6,33,4,9,0
温州乐清时代店,"浙江省温州乐清市清远路221号",浙江省,温州市,120.96918945,28.11054662,10,191,1,2,1,2,8,34,14,13,1,67,1
清远先锋路世纪荟店,"清远市清城区 A16 号区先锋东路3 号地上一层 102 号铺位",广东省,清远市,113.03732773,23.7099535199999,3,95,3,0,7,3,17,38,14,19,3,22,0
上海临港金融大厦店,"上海市浦东新区南汇新城镇申港大道35,37,39号",上海市,上海市,121.902451515197,30.8812699575539,2,38,0,1,0,1,2,24,3,0,1,5,0
武汉昙华林分店,"中国湖北省武汉市武昌区昙花林路202号南国昙花林A1一层1-1及1-2单元",湖北省,武汉市,114.316499233245,30.5520427915033,7,63,2,3,1,7,4,23,35,11,2,24,1
广州琶洲会展中心B馆店,"广州市海珠区阅江中路382号琶洲展馆B区A层快餐区黄区南B经营点",广东省,广州市,113.364674949999,23.1006648599999,1,4,0,0,0,3,0,15,2,4,0,2,0
成都世豪广场店,"成都市高新区剑南大道998号",四川省,成都市,104.0459608,30.5496201399999,15,90,10,7,2,8,14,20,14,3,6,42,0
西安小寨华旗国际店,"西安市雁塔区长安中路99号华旗国际一层地铁2号线小寨站C出口东南角",陕西省,西安市,108.94719177,34.2218060599999,32,292,9,8,4,32,49,142,31,20,20,79,3
佛山顺德第一人民医院店,"佛山市顺德区伦教街道办事处荔村甲子路1号",广东省,佛山市,113.244040488934,22.8712681992343,0,2,0,0,0,1,0,0,0,0,0,0,0
北京华贸店,"北京市朝阳区建国路79号二层L217及L218单元",北京市,北京市,116.480341,39.908979,35,129,3,5,9,29,14,66,38,24,3,29,0
台州玉环吾悦广场店,"浙江省台州市玉环市双港路8号吾悦广场一层1001单元",浙江省,台州市,121.226433,28.115227,6,42,1,2,2,4,3,6,7,1,1,5,0
南宁289上海天地店,"南宁市青秀区东葛路161号",广西壮族自治区,南宁市,108.373636007308,22.8317250435673,12,78,0,5,11,7,21,29,12,8,3,18,0
广州#5停机坪店,"广州市白云区机场路云霄街353号L1032C铺",广东省,广州市,113.26545511,23.1809544999999,21,96,1,5,9,16,12,33,10,7,5,17,0
东宝兴路店,"上海市虹口区东宝兴路777号世纪联华1层1017F01002单元",上海市,上海市,121.475147724086,31.2629505266919,3,65,2,1,1,4,2,18,150,12,1,6,4
临沂泰盛广场店,"山东省临沂市兰山区解放路189号",山东省,临沂市,118.329781293869,35.066974217872,20,205,2,3,2,6,20,147,23,5,14,28,0
杭州之江亚厦总部大楼店,"浙江省杭州市西湖区转塘街道沙秀路99号",浙江省,杭州市,120.10725715,30.17107307,0,1,0,0,0,1,0,0,3,2,0,3,0
乐山万达分店,"乐山乐青路与竹公溪交汇处",四川省,乐山市,103.738210201263,29.6193744092497,14,71,7,4,1,3,13,23,14,0,1,9,0
长沙太平街店,"长沙市天心区太平街167号",湖南省,长沙市,112.97173408,28.19475358,46,582,19,16,44,26,53,190,44,46,10,44,1
吉林昌邑万达广场店,"吉林市昌邑区吉林大街518号",吉林省,吉林市,126.56598,43.884815,7,79,0,3,0,2,6,38,8,0,1,18,0
苏州张家港五月花广场店,"江苏省苏州市张家港市锦丰镇锦店路99号M141-M143单元",江苏省,苏州市,120.637719154619,31.9605587498444,3,73,3,0,0,1,1,41,7,0,2,13,0
深圳皇庭广场分店,"广东省深圳市福田区福华三路118号皇庭国商购物广场L2层（即首层）22号商铺",广东省,深圳市,114.06038149,22.5336079799999,64,171,3,14,22,42,27,61,12,22,10,11,0
郑州紫荆山新世界店,"河南省郑州市管城回族区紫荆山路57号新世界百货1-11号",河南省,郑州市,113.682484,34.753677,5,246,3,6,2,6,13,63,66,23,4,98,5
青浦新尚生活广场店,"上海市青浦区华志路771-789号一层102a单元",上海市,上海市,121.22623618,31.23167243,1,38,1,0,3,1,0,8,12,6,1,7,0
沈阳乐购店,"沈阳市皇姑区黄河南大街78号",辽宁省,沈阳市,123.41949896,41.83508933,8,55,3,0,1,1,2,10,15,3,0,29,1
泰州香颂花园店,"江苏省泰州市海陵区济川东路88号香颂花园8号楼101-2",江苏省,泰州市,119.936879396373,32.4720587097559,1,17,0,0,0,2,1,9,4,0,0,9,0
佛山碧桂园店,"佛山市顺德区北滘镇碧桂园总部新翼广场商业街107、108A号商铺",广东省,佛山市,113.266086599999,22.9252995,4,20,2,0,0,2,1,3,9,6,1,1,0
上海科技馆站店,"上海市浦东新区世纪大道2002号KJ-008、009商铺             *",上海市,上海市,121.545363664627,31.2190353060679,6,6,0,0,0,3,1,7,0,3,2,14,0
成都SM广场店,"成都市成华区二环路东二段29号SM广场1层星巴克",四川省,成都市,104.11260286,30.66742208,10,120,8,8,1,8,9,30,26,6,2,54,0
哈尔滨百盛店,"哈尔滨市道里区友谊路167-217号百盛一层",黑龙江省,哈尔滨市,126.616726869999,45.77891025,17,184,0,6,3,11,14,83,20,8,14,10,0
合肥中环城门店,"安徽省合肥市蜀山区繁华大道与翡翠路交叉口中环购物中心1F-1商铺",安徽省,合肥市,117.207180261611,31.781923197062,4,64,1,3,0,8,7,36,14,5,1,27,1
东莞常平市场路店,"东莞市常平镇居委会市场路富盈广场首层",广东省,东莞市,113.997341,22.973055,49,422,4,13,13,22,41,150,38,32,18,22,1
厦门海沧天虹店,"福建省厦门市海沧区沧林东路 282 号海沧天虹百货商场一层的 1033-1036 号单元",福建省,厦门市,118.04784619,24.49162288,10,136,1,3,1,4,6,47,23,2,5,40,0
深圳水贝壹号分店,"水贝二路二街3号水贝壹号大厦一层L110单元",广东省,深圳市,114.1249907,22.57288527,2,46,2,2,1,7,3,32,24,23,1,14,0
宁波奉化银泰店,"浙江省奉化市南山路150号银泰百货",浙江省,宁波市,121.412448,29.664272,10,86,3,1,0,5,5,24,11,9,4,31,0
武汉汉阳人信汇店,"武汉市汉阳区龙阳村人信汇7号楼一楼7-103A商铺",湖北省,武汉市,114.205478,30.552382,6,144,4,1,1,4,6,32,14,9,3,42,0
深圳大冲喜悦里店,"深圳市南山区粤海街道大冲社区大冲新城花园2栋2D座1-391",广东省,深圳市,113.951858282089,22.5415839619456,43,171,5,10,7,31,12,74,10,40,3,27,0
苏州常熟方塔街店,"江苏省苏州市常熟市塔弄街33号9栋3、4单元",江苏省,苏州市,120.747307777273,31.6444637089641,7,104,10,2,4,14,16,43,18,6,9,16,0
八佰伴10F影城店,"上海市浦东新区张扬路501号10楼",上海市,上海市,121.516642570495,31.2285476908405,81,283,2,9,16,42,21,298,74,43,19,121,6
苏州圆融星座店,"江苏省苏州市工业园区旺墩路269号圆融星座广场",江苏省,苏州市,120.714403510028,31.3180005140637,30,75,2,11,3,18,18,32,5,17,7,22,0
杭州大华西溪风情店,"浙江省杭州市余杭区五常街道西溪风情花园澄品苑30-6号商铺、西溪风情花园澄品苑30-7号商铺",浙江省,杭州市,119.989938,30.273115,1,31,0,0,0,7,0,16,2,4,0,2,0
南京凯瑟琳广场店,"南京市玄武区北京东路1号1楼2楼G-01铺位",江苏省,南京市,118.787316799098,32.0595439445835,19,102,3,4,18,12,8,33,37,16,4,28,0
北京曙光西里咖啡店,"北京市朝阳区曙光西里甲5号院10号楼-17-1层17",北京市,北京市,116.455996619999,39.96311053,17,24,1,1,1,12,2,17,11,20,1,19,1
淮安茂业时代广场,"淮海北路10号",江苏省,淮安市,119.025544166433,33.594998114095,16,176,2,10,1,9,15,80,17,17,13,81,1
武汉东湖国贸店,"武汉市洪山区欢乐大道1号东湖MOMA城A栋一层1-A-04单元",湖北省,武汉市,114.36120926,30.57834536,4,54,2,1,3,7,0,34,19,13,1,16,0
北京芳圆里1店,"北京市朝阳区东四环中路189号芳圆里ID Mall一层",北京市,北京市,116.488193642726,39.8901362383135,1,30,4,0,2,5,0,17,11,4,1,8,0
扬州吾悦广场店,"江苏省扬州市邗江区竹西路23号扬州吾悦广场1F1001#铺位",江苏省,扬州市,119.45709713,32.41882301,1,44,1,2,2,2,5,11,3,0,2,4,0
北京朗琴国际大厦咖啡店,"北京市西城区广安门外大街168号1层101-1号",北京市,北京市,116.34122538,39.88900746,5,63,3,1,3,6,3,35,39,10,3,31,0
呼和浩特振华购物中心店,"呼和浩特振华购物中心呼和浩特回民区锡林郭勒北路呼和浩特振华购物中心一层",内蒙古自治区,呼和浩特市,111.667914390563,40.8186810432728,25,246,1,7,19,12,19,186,40,24,10,16,0
静安晶品店,"上海市静安区愚园路68号L1-11，L2-09A室",上海市,上海市,121.44632363339,31.2252100241614,116,188,3,20,23,56,31,90,128,51,12,39,1
杭州欧美金融城店,"杭州市余杭区仓前街道向往街1114号",浙江省,杭州市,120.003517270088,30.2802828495031,13,26,0,4,2,3,4,15,7,6,1,8,0
东航云锦天地店,"上海市徐汇区龙兰路277号第一层3102单元",上海市,上海市,121.45758372,31.16614289,6,20,1,0,1,8,0,15,64,7,0,3,1
吴淞口国际邮轮港店,"上海市宝山区宝杨路1号客运大楼1F",上海市,上海市,121.508663,31.409128,0,1,0,0,0,1,0,0,0,1,0,0,0
福州长乐长山湖分店,"福建省福州长乐市航城街道广场路 39 号长山湖购物广场第一层的 1-17 单元",福建省,福州市,119.49983539,25.95599361,5,50,1,2,1,6,5,14,13,3,3,12,0
常州龙城天街5F店,"江苏省常州市钟楼区勤业路295号龙城天街5F-03铺位",江苏省,常州市,119.91660083,31.79320333,6,38,0,1,0,4,2,3,12,2,2,10,0
广州远景路店,"广东省广州市白云区远景路14号第一层101A单元",广东省,广州市,113.2533656,23.1721250599999,45,231,3,6,3,12,17,71,46,26,6,41,0
金华义乌绣湖银泰店,"金华市义乌市城中中路128号",浙江省,金华市,120.073178530819,29.3016383723771,7,30,4,2,5,11,1,14,4,1,3,51,0
惠州惠阳太东高地分店,"惠州市惠阳区淡水街道办事处人民四路35号高地花园裙楼T101单元",广东省,惠州市,114.45113334,22.78680436,16,76,0,1,6,3,8,28,25,8,3,25,0
成都武侯吾悦店,"成都市武侯区武侯大道顺江段77号",四川省,成都市,103.989194,30.6256,1,47,8,0,2,4,1,33,8,10,2,7,0
江门市大槐服务区东区店,"江门市恩平市大槐镇大槐村东区101号铺",广东省,江门市,112.222493290901,22.0688873372508,0,5,0,0,0,2,0,1,1,0,1,0,0
福州福清万达广场分店,"福建福清市音西清昌大道105号福清万达广场地面一层1001号铺位",福建省,福州市,119.349672,25.714204,29,177,8,5,13,16,22,35,18,10,3,44,0
上海浦东机场S2国内店,"上海浦东国际机场S2卫星厅国内出发、到达混流禁区6.9米层17号标段",上海市,上海市,121.815831,31.136927,0,0,0,0,0,2,0,0,0,0,0,0,1
曲阳路店,"上海市虹口区曲阳路379号1楼04单元",上海市,上海市,121.491217374605,31.2727922781852,0,26,3,0,0,1,1,11,91,11,1,22,4
